State,Year,totalSBLoans_1mil,cpi_1990,totalSBLoans_1mil_cpiadj,asset_cpiadj,equity_cpiadj,all_loans_cpiadj,ag_loans_cpiadj,real_estate_loans_cpiadj,ci_loans_cpiadj,consumer_loans_cpiadj,credit_card_loans_cpiadj,dollarloans_ci_LT1M_cpiadj,dollarloans_ag_bus_LT500K_cpiadj,sb1mil_loanRatio
40,2005,2523615,148.2347606502,1702444.81721474,51060931.0078348,4462420.0599313,29975684.4630473,1107695.83470514,19016649.2675182,6388517.27494664,2908864.06533558,164246.992650285,2605528.14934701,812391.584591314,0.266485123847295
40,2006,2717805,154.4335307984,1759854.21426896,53168777.5591424,4570895.80716858,31710404.0141766,1158783.04209334,20046114.0609436,7024535.11590444,2812818.82089118,137818.673848145,2706074.4366784,817581.730465128,0.250529634378855
40,2007,2983082,158.5920586446,1880978.16844978,55305569.3601838,4811356.70767637,32993477.1698131,1194998.57943508,20677224.8240526,7761515.76813847,2725099.2328231,155025.378077468,2776850.29197015,802413.615588461,0.242346756051353
40,2008,2685797,166.4201201124,1613865.55795418,58679395.0414345,4855024.33532404,35083501.890185,1128033.24545432,22775235.3047796,7791136.56431017,2762168.73263545,139950.031787797,2643781.49680334,756260.430028734,0.207141223187771
40,2009,1702440,164.3745129502,1035708.01181068,60944240.4482854,5339206.70090189,37342690.4355807,1108040.1596496,25907290.4156401,7385466.92044378,2663098.5198156,99905.9591840615,2521858.47548526,772604.206452531,0.140235955690726
40,2010,1855619,166.2180911258,1116376.07400725,58856841.2126786,5624120.53771004,34477949.4163058,1075191.34786357,24268780.7080593,6290631.16881234,2485331.32407994,101555.789865947,2333605.4298973,736897.801515993,0.177466464659701
40,2011,1998700,172.0395699358,1161767.61005962,54588331.6745296,5622755.89892526,30785735.0259908,996035.12016026,21274662.645738,5994842.18645338,2071537.12470148,113894.926012054,2207202.35461139,633408.391697124,0.193794527683295
40,2012,2142306,174.8848853416,1224980.64702131,55233988.5827182,5731204.28692743,30851215.8553368,1011759.2998157,20900968.3689251,6412779.11979062,1933931.90421757,120271.983634126,2165673.79695334,608057.281890244,0.191021805700568
40,2013,2228522,177.8855510292,1252784.15650194,55523244.6331415,5663133.90754647,31094492.5596043,1012888.58119514,20628956.5805546,6621299.96048608,1884865.14749101,109246.245971026,2164450.22660784,622318.705624153,0.189205165749654
40,2014,2365239,181.548176264,1302816.17181357,55949723.8199504,5907497.51196188,31578862.8986631,1020706.56886552,21118362.128815,6522204.64540097,1908651.10180561,119004.656632746,2066050.69671354,623041.839968992,0.199750888333783
40,2015,2378312,181.8741852284,1307668.81347855,59140929.9567124,6154666.39356096,34553649.9246988,1156856.06639253,22904026.519518,7153406.68772147,2162785.49044559,316473.27893012,2148470.63321973,692137.695869296,0.182803644552058
40,2016,2371902,183.7774361808,1290638.31191253,59695346.7066584,6335154.82737392,36259750.7157285,1260018.82717949,23935405.8779641,7383105.3474399,2168542.98341718,312178.090789868,2195119.80255324,772740.495708172,0.174809683889999
40,2017,2448694,186.865346682,1310405.61745624,59500523.7154474,6373677.53472459,36455932.2820991,1255855.67688482,24384016.3849548,7502920.82028864,2029113.0428474,274937.093285608,2212699.69291878,771228.916071665,0.174652731761845
40,2018,2495636,192.22,1298322.75517636,58612113.0882917,6264802.16598514,36623280.1140983,1192696.40276112,24569895.3972818,7619782.92231559,1998490.16557266,293743.357855405,2029500.4804515,738356.854780406,0.170388417677102
41,2005,3533235,148.2347606502,2383540.12547544,48787934.5865157,5004338.56064712,34323171.7416205,393470.629422143,24395892.6476766,5086790.93414802,2467374.94107077,423996.313397409,1463866.45465833,198348.391166755,0.468574422721908
41,2006,4002065,154.4335307984,2591448.22973993,54049849.7954497,5207360.12442676,38021345.6621869,399519.433850369,27707901.3753946,5280157.88504116,2709219.0594541,596978.882535265,1480700.27752564,192465.340642851,0.490789913135282
41,2007,4486660,158.5920586446,2829057.16613117,58276247.6130935,5572850.82770603,42793672.5255784,402676.091553875,31599606.9061483,5725846.06597231,3137386.36383215,753734.95749987,1696684.2358999,184657.477342532,0.494085438821654
41,2008,4155802,166.4201201124,2497175.21967487,56759371.8340178,5399299.43570981,39036045.0068591,401319.993423761,27610326.3266143,6147269.19558482,3211959.25451159,803193.271296362,1665631.55610544,168573.101649239,0.406225128625963
41,2009,2683284,164.3745129502,1632420.95860259,62723619.6303156,5972783.62919633,42729221.7273864,422732.877502137,31242806.1321415,6293380.52704598,3358801.31547222,813909.425599059,1661880.23289724,168879.796489991,0.259386978363571
41,2010,2416020,166.2180911258,1453524.09213475,58790387.8350931,6054559.20960589,37389262.9997115,321871.995990294,27469227.1944316,5015419.84790235,3377658.80444301,735343.617765028,1358921.284906,112563.311066067,0.289811049964775
41,2011,2693537,172.0395699358,1565649.69384959,54519338.3885118,6329636.35619843,32383489.8472257,309568.091864569,22448457.019956,5020856.1422775,3174811.34222584,689203.450747155,1214660.15021152,105009.486872904,0.311829227821572
41,2012,2621751,174.8848853416,1499129.55306513,55479975.7532524,6354477.46381331,34349356.074813,309449.355614626,24162050.0144794,5340869.52041533,2887693.38932729,656342.227486932,1174181.87390993,101928.420633804,0.28069016614893
41,2013,2753927,177.8855510292,1548145.41375985,47003806.6261813,5503300.90331478,27530382.7999876,309832.083575882,16577350.3562875,5607711.67914929,2908743.7076521,679001.748931571,1202981.50051086,99848.7585532499,0.27607436015589
41,2014,2738206,181.548176264,1508253.10193048,47903191.7754106,5668951.55277937,27746979.2141469,298021.768974896,16243486.4454579,5898945.5662905,2921062.28739486,685671.638140572,1202534.74939871,94748.1122451895,0.25568181380574
41,2015,2954481,181.8741852284,1624464.18456238,50639402.0436007,5872214.10422934,29708328.553648,335721.210999729,16801803.5208088,6458247.20596949,3482421.27321685,1162447.40750649,1306137.4295756,104677.123283945,0.251533292665052
41,2016,3002781,183.7774361808,1633922.56546983,54196223.0307657,6253861.89266975,32140660.9954845,361393.005151728,17914568.8496726,7077263.87921115,3677436.20396038,1247577.54443652,1428543.15298303,103688.980397988,0.230869244577602
41,2017,2895194,186.865346682,1549347.7262678,55142526.7302448,6334862.25836343,32567830.0795828,356761.886523117,18175752.3150842,7111550.71712391,3646218.0805178,1232309.1982503,1449028.02243832,97385.5035124851,0.217863555769506
41,2018,2978175,192.22,1549357.5070232,54545078.4425452,6279527.7488138,32591439.8565758,366491.976241868,17873454.6006308,7287933.11838447,3665706.36087713,1301104.92891385,1422106.45715764,103932.556592084,0.212592168706215
42,2005,11683343,148.2347606502,7881648.64216296,229508251.798924,22461732.8820716,133043266.937186,224650.501422749,88701295.418717,25142612.4494148,13550864.1759861,1009898.78973218,7644030.84693372,158857.43472923,0.313477712708665
42,2006,12781055,154.4335307984,8276088.0580297,244431128.01532,23044155.0203169,146003684.042572,226557.549617194,99931761.0753553,26553730.3305865,13133705.7958494,705517.448453105,7470638.395523,153364.607318847,0.311673273585094
42,2007,13184892,158.5920586446,8313715.14606979,253534100.111933,25165473.2410035,153662499.865884,245634.822157115,101993283.953825,29840914.7166859,14499482.9906051,737974.758644007,7561314.70868229,165561.609969016,0.27860121665175
42,2008,12216533,166.4201201124,7340778.86240496,271983061.417853,29785890.3760713,158353043.086572,246641.21619801,104256737.203442,31862274.8291509,13329217.4270768,445511.01247833,7427462.55905379,142698.484871158,0.23039092160767
42,2009,9164734,164.3745129502,5575520.09463694,267436335.57251,29181243.807753,160532222.224949,252012.616617682,108077836.912303,30382305.8262257,14366197.1219347,640072.387279106,7269738.36264844,160282.154929078,0.183512078593594
42,2010,8033802,166.2180911258,4833289.77344573,244494284.055791,29077573.8377112,146216463.564458,412035.698608368,100560956.814855,26525091.5094282,13451501.0965569,1526973.10769721,6256673.33439395,181554.519082621,0.182215762449972
42,2011,8733359,172.0395699358,5076366.44480048,241890876.831326,29485244.5917214,140204145.271187,354035.208775196,94326748.9929947,27069785.8478588,12373521.8220561,1391740.69788273,5902071.52038255,153278.193521797,0.187528873458081
42,2012,8697604,174.8848853416,4973330.87591366,249071973.772001,29515604.3190991,140243157.660308,347648.660137367,89256175.0213031,28846126.6129226,12531788.9442901,1560474.68743892,5471692.78289675,141058.288531901,0.17240896646712
42,2013,9179240,177.8855510292,5160194.2636101,239769100.308691,28368460.0317255,143025606.962704,326969.896932327,88976999.5102327,30264454.4320165,12809351.1457193,1649789.16497941,5510218.24599805,144564.330155002,0.170503462244843
42,2014,9387709,181.548176264,5170918.92256124,238896643.010828,28127859.7083987,145731382.973697,302078.344181866,89207735.3608545,31332744.9684391,12745373.1508109,1282056.33042479,5355835.16458619,141250.332851521,0.165032426229167
42,2015,9159015,181.8741852284,5035907.0961599,266771937.938166,30153748.7330559,161076094.660862,335942.834361108,94569859.5107758,34927779.8055903,14952698.4684406,2004002.91887987,5495124.87290521,148225.548104477,0.14418056699252
42,2016,9064730,183.7774361808,4932449.91788988,271840599.69842,30717976.7403741,165452872.964942,329162.103359172,95677118.5973976,35600619.7911634,16238264.2257544,2204002.31272486,5313736.91520817,147273.297202634,0.138549551856796
42,2017,9180271,186.865346682,4912773.37559147,284286013.190724,32343639.9960595,169525853.164059,358500.419023024,97461175.2057061,36906065.7521623,16534654.1319683,2235674.03933619,5209355.24433032,164039.509521785,0.133115607840254
42,2018,9239717,192.22,4806844.76121111,276929402.243974,31667731.6527018,167525131.425715,352913.070383148,96336789.2421999,37397523.6996694,16122851.2562149,2311081.11608682,5144725.60253062,167580.381450161,0.128533771375178
44,2005,846288,148.2347606502,570910.626015072,22921679.0369742,2205806.60153269,13484506.8132658,6079.38965270485,8542224.26886216,1542696.46717634,2807769.86127183,137921.024891049,373234.453814667,286.793013658319,0.370073205042099
44,2006,1015599,154.4335307984,657628.556926397,31624896.0225292,2376958.73622763,14284673.3131488,8269.94556125994,8937976.2372879,1770187.02894818,3108080.18497267,298531.587430897,409661.879195124,388.732933449611,0.371502302396346
44,2007,1050278,158.5920586446,662251.318871925,36218624.0774603,2892139.77896731,24774971.7237444,9218.23976453417,18703406.3729721,2201702.20111846,3342194.19135894,439227.023181889,446120.717998432,1363.22074272503,0.300790596718985
44,2008,931496,166.4201201124,559725.590494027,55748768.1471704,4864611.48983268,39844056.3996952,8366.0284972158,32575452.0996553,3475351.93589768,2989279.71853751,247428.790636369,514721.486831833,958.132844609,0.161055801201742
44,2009,666377,164.3745129502,405401.657495338,44671622.1144486,4665540.91242989,33064800.8834589,6046.7656937202,27838570.4298365,2720653.4502065,2189659.38153316,203097.115213305,431249.551772858,1008.53848178365,0.149008929257259
44,2010,600842,166.2180911258,361478.101409106,37711601.785976,4249112.12290462,25654929.6107575,4912.29051298198,21661506.7374905,2276813.73262562,1543563.5995679,102723.845448389,394523.073316626,554.948209095884,0.158764898607779
44,2011,674835,172.0395699358,392255.688764991,35859710.9068024,4540395.20870615,22860553.6290841,4462.35742500889,18387279.0301754,2667556.91880107,1548426.44883147,116342.895870241,383119.314830852,278.566088547036,0.147046792516536
44,2012,706523,174.8848853416,403993.174493015,35171491.7498112,4705062.98413597,20526165.5068141,7790.50932742014,16311568.9741037,2413134.67135502,1351445.56999447,111160.586256493,358272.252724589,232.289056244228,0.167414267959677
44,2013,653219,177.8855510292,367213.073923454,21877435.6432014,3045670.93956548,14377625.8318063,4747.36116189271,8890720.67242727,2906272.2709542,1651478.90865543,137507.072271708,378316.814463857,442.371873209943,0.126351917400667
44,2014,759378,181.548176264,418279.057177497,20896901.5332968,2957993.56178174,13652954.1014723,5627.04744520683,8112063.05244179,2984767.12550858,1582915.72617196,119284.509236927,367882.712793191,643.468507822389,0.140137920175674
44,2015,718107,181.8741852284,394837.232726674,21557773.3586614,2947132.46649046,14336911.0697116,5317.6340132987,7916273.64836063,3338779.13873637,2021271.45085703,464327.546204335,427050.551963585,607.454819196519,0.118257966855546
44,2016,753179,183.7774361808,409832.140251986,21976441.9724237,2976251.0892283,14740390.7508727,3631.62804492676,8064325.01241824,3499426.16470227,2041785.07437111,451079.525945414,438284.988555118,668.302610071169,0.117114098415862
44,2017,731807,186.865346682,391622.63790159,21971412.9139177,2872976.00931411,14667349.8212,3338.55015903521,8137258.52717605,3447977.31508145,2058036.2137667,400452.458568011,444420.520742434,569.573180616003,0.113580398626358
44,2018,747187,192.22,388714.493809177,24693131.6305477,3110022.56241035,16322754.7082089,3924.39973992241,8831231.86895777,3958121.90197501,2332833.19038723,577562.113387578,501927.929733181,528.759808089305,0.0982068019722226
45,2005,4349589,148.2347606502,2934257.10738929,53449854.0841739,5182733.20558879,33184008.2569476,82236.7383028792,23289299.3287682,5778275.9216802,2703147.67967353,53412.8565025367,2382422.14558738,61970.7778699589,0.50780840983725
45,2006,4625605,154.4335307984,2995207.69620837,56277045.0912067,5347115.35778054,36386918.4062369,83322.2865746959,26209265.8501572,5843278.19364722,2876043.59180126,57804.6895502257,2189174.54308142,56297.8014702037,0.512590295540737
45,2007,4776873,158.5920586446,3012050.56597747,59444399.3778831,5987055.47161686,39461700.7637895,81912.1229672914,28561485.5671382,6356026.47736395,3070486.63658467,132747.411395218,2294869.40674209,56955.663424267,0.473888926785382
45,2008,4593741,166.4201201124,2760327.89598841,59566549.1583638,5917949.00260496,40266960.9777597,87296.0004282501,29261465.0521136,6482195.73430607,3063989.52736645,109790.915942617,2216989.24824665,55464.3989477906,0.425832234805836
45,2009,3163205,164.3745129502,1924388.97200465,58984947.4535281,6061614.45337691,39437398.7013724,85328.5434263217,29744831.4761322,5899632.16039409,2807786.40567056,123989.115220179,2062262.69601795,55102.1466931592,0.326187958788959
45,2010,2294399,166.2180911258,1380354.55975939,57636015.8265464,5872066.69238826,36387828.1294373,134427.422482616,27835532.6352138,4931317.52215469,2909845.69752878,258712.960924288,1899516.49512861,65088.2142323854,0.279915976523097
45,2011,2611290,172.0395699358,1517842.66897113,52129081.5196329,5739470.44445645,31598770.777477,121523.024742537,23325287.0793566,4422602.01304985,2772819.70805979,243566.96713137,1454200.1166639,57633.336658595,0.343201279358261
45,2012,2651672,174.8848853416,1516238.52159695,49600432.5286474,5522117.6634927,29701901.6965104,115190.006379746,21345414.0382844,4431982.08679966,2689828.38669206,227711.801659267,1265269.52723684,52546.45162065,0.342112962530458
45,2013,2855044,177.8855510292,1604989.26612164,49107537.9194423,5503732.63231449,29592186.6261369,109478.362937903,20487869.7029994,4533428.07430616,2874414.45829775,279866.447042353,1240574.73620088,45489.6655265972,0.354034351006503
45,2014,2782852,181.548176264,1532844.92153382,49285592.4099376,5642790.81532141,29403589.4091492,111408.181540558,19750243.6716914,4720001.16987577,2924373.64657962,274103.13524204,1228589.72368339,49465.6600118618,0.324755199493768
45,2015,3001087,181.8741852284,1650089.59145642,53134373.962128,5964954.59558983,32249786.5769997,107344.513621081,20831961.8881376,5457397.45330311,3487193.13958137,877144.387959001,1419537.15268183,45796.8439064314,0.302358332075979
45,2016,3101141,183.7774361808,1687443.82577473,55787611.0603549,6327873.35469315,33997332.1881581,106206.830909171,21486542.0280931,5971383.27919339,3619250.12189911,881171.080591765,1508703.59813548,46859.9305840191,0.282588429996519
45,2017,3064394,186.865346682,1639894.20960691,57818166.681853,6673773.17654827,35372211.5996176,106747.266501987,22110571.796477,6365111.06273721,3792728.27293262,915900.078124296,1663343.82367905,49081.6653767203,0.257637956893984
45,2018,3383755,192.22,1760355.32202684,56087263.5570046,6611709.6581251,34818149.7423469,110637.968691979,21762286.814043,6399412.14712328,3609018.88130761,905689.264214176,1663496.90961183,44703.849309006,0.275080785790328
46,2005,965959,148.2347606502,651641.353055807,74543010.2668187,13803710.5513957,53518086.7044008,1345080.08874129,17936709.8042534,7081932.31802813,25939792.6712326,23398767.973417,2853061.19539601,934734.329920759,0.0920146259230627
46,2006,995210,154.4335307984,644426.113198929,101636720.969298,16547383.7670814,67602164.7533812,1739261.31366744,27092778.788474,10390376.3400755,24957858.8722276,20412647.7772492,4288530.06489506,1060555.84127691,0.0620214410053069
46,2007,1107067,158.5920586446,698059.543120569,79236318.0537428,11290739.5857269,55386953.7034707,1380139.27758724,11397884.5118947,9549651.89959567,22469174.8944008,20228527.7278954,4672429.87834276,951170.211243964,0.0730979045581886
46,2008,1172607,166.4201201124,704606.509842694,83165010.0584074,10894485.3767239,53751261.5506142,1418089.10520191,13220720.5457006,10915562.2485306,20473368.0503947,17020626.513806,4993696.74902373,922952.733198178,0.0645506382355654
46,2009,802545,164.3745129502,488241.750862644,95127115.2939849,17756571.3248683,56703786.8490544,1536756.99872186,13919729.1925128,9614263.16688419,17635728.0116361,14701010.9991375,4822818.06698077,970832.002131734,0.0507830649512868
46,2010,867916,166.2180911258,522154.955649881,138372811.740723,19625126.6123548,98590032.5260266,1448696.50324343,20475421.6075909,10741729.62603,74207528.9756297,70496784.6572078,4300069.67508426,917173.026217685,0.0486099514536806
46,2011,850016,172.0395699358,494081.681509202,138487383.58996,22939068.5704949,103534283.46977,1432186.87150323,25864832.2047451,12377888.0279396,68261339.2410254,63830119.2258255,4221924.56724068,809407.588364384,0.0399164768976704
46,2012,834042,174.8848853416,476909.138471789,515306603.147587,58766826.8242388,233410237.492037,1867416.97948895,90785936.1117168,52247233.1230324,60494736.3994508,45814776.881337,4345607.82943237,780210.015823977,0.00912793099203469
46,2013,848269,177.8855510292,476862.226916202,532234268.718026,58769984.5939433,246101857.101672,1863205.37705748,92252762.0786822,56030829.7678898,60329001.4973817,45559607.6377597,4620849.26144645,758976.822611201,0.00851071149386195
46,2014,891456,181.548176264,491029.994541879,566520436.248278,60751362.8296563,260954593.250434,2064190.00656216,93923090.3120668,59265537.2572342,61946833.6796833,46194440.7502139,4575884.16268456,802627.739721626,0.00828525340807472
46,2015,822648,181.8741852284,452317.077856271,580149691.222484,62345342.8961103,271957779.781037,2526530.01804281,99766893.9382667,63139164.5154358,60047744.1465063,43606168.2115816,5190857.36969979,819975.078273086,0.00716381157919332
46,2016,810957,183.7774361808,441271.25552137,549127564.291914,57560912.8820258,259817733.050152,2374451.75422923,94008576.5726656,60881536.7389592,55881735.9679067,40090021.7855761,5253981.92298077,768731.469207558,0.00724803083426428
46,2017,995915,186.865346682,532958.634483904,605413769.972779,62025002.8742711,286886252.541502,2347026.61047484,105308114.148141,66105030.7653417,62079351.1966826,44747977.422715,5902274.57686819,789914.000316846,0.00806230067989515
46,2018,1019845,192.22,530561.335969202,627884947.015696,65004345.0368929,308137313.749075,2282891.4778525,110700228.05321,73652652.2885149,64523929.956896,47362771.7789106,6420616.10357829,764511.282670763,0.0072035604894562
47,2005,5554355,148.2347606502,3746999.0005293,94850463.5727555,9315335.77861789,62533432.9214778,255668.088933172,44838789.4401393,10148051.1998414,4819112.00839411,265003.239860526,4101730.8491448,200000.987656292,0.369233355916441
47,2006,5639460,154.4335307984,3651706.96470175,97518883.6334858,9434039.62346387,66001447.4639464,264398.368021375,47693463.0649987,10989784.3514977,4598029.00358597,234462.470574578,4247825.49729562,193248.538333617,0.332281949117964
47,2007,6511859,158.5920586446,4106043.55328591,99772491.2414682,10839517.6110668,68227106.7227096,279228.352608071,49633262.0780041,11602674.5267163,4535146.56878694,251567.650422979,4568333.70792358,209836.262182127,0.353887678554745
47,2008,6262813,166.4201201124,3763254.7048819,98350891.0280204,10981528.3537841,67831917.8465695,279163.354810134,49252268.9812268,11880083.639654,4286194.48006732,247054.163862661,3961717.76452123,188118.854204813,0.316770051375792
47,2009,4309234,164.3745129502,2621594.99222702,96166897.5460202,10642736.6304908,65999547.231088,253560.592556538,48686512.2735095,11275593.6681316,3946678.92860585,268593.194163063,3883456.81621162,178196.948106341,0.232501726240498
47,2010,3836647,166.2180911258,2308200.61403321,94420101.84326,10975067.1628034,61350978.7032521,263424.34310583,45097947.4772147,10415185.5999908,4029312.99203051,298986.046875643,3366747.23552169,182350.092568023,0.221618769235879
47,2011,3819383,172.0395699358,2220060.76940629,88472637.3161318,10265788.6670258,56143103.3873201,261961.414006829,39875278.6551733,10466161.391852,3881252.33847417,373883.243133053,3009242.9168652,167441.331155997,0.21211795674531
47,2012,3863230,174.8848853416,2209013.08449499,88029576.1247559,10461226.5990216,55294574.815735,277436.93135184,37606917.7479876,10832684.0865671,3955477.53794346,358543.609672314,2744679.28204675,170632.962539973,0.203921121196015
47,2013,3946359,177.8855510292,2218482.03924792,84958820.9735326,10119160.7709785,54406347.5645822,269513.720575812,35702523.1644294,11251273.7007704,3889581.23977156,363008.17254221,2664923.21846245,167034.947937913,0.197176079637634
47,2014,3653560,181.548176264,2012446.54459494,85846013.8770388,10480978.6187882,55644889.7994704,272993.27509979,35443021.8075458,12120848.1873131,4222787.25272597,377164.846719862,2722971.5599926,164135.745557691,0.16603182495936
47,2015,3785384,181.8741852284,2081320.11436712,90827797.4791521,10854054.3864219,59448173.2254146,282975.039670274,36206589.5613344,13355916.9095936,4964752.32600912,880837.106044685,2878322.67846052,170012.659829282,0.155835060105241
47,2016,4239801,183.7774361808,2307030.22531498,95175983.5526778,11261986.5797732,63081010.7131101,307817.074719786,37770391.7130658,14243125.1730508,5289862.77094337,934400.167927902,3002522.86204058,169986.471311698,0.161975001784024
47,2017,4472798,186.865346682,2393594.14649075,98938166.5997619,11868469.7824166,66056663.9016108,311491.981717684,40133196.1888316,14440313.9216188,5437869.7177734,904465.326162605,3080313.89687092,169165.66899278,0.165757763957421
47,2018,4746619,192.22,2469367.91176777,101577461.794874,12416414.6804274,68636610.8194059,273460.191422599,42382064.8214257,15126657.8968101,5368515.2335261,897544.40609746,3114762.59633202,161151.096808404,0.163246100269677
48,2005,17404049,148.2347606502,11740868.9592514,414977031.494306,37031611.5714035,238425963.834073,2495088.05447895,158690554.579791,36883007.5891476,27408669.8762358,9326082.88881816,11047709.5625263,1531206.54254724,0.318327319996162
48,2006,19755268,154.4335307984,12792084.6579548,444172541.784909,39479921.2827664,256520300.666665,2472778.8134199,178235936.610348,38282522.2475526,25525226.0681395,7215578.04599801,11183740.8245034,1455939.69281124,0.334149473622329
48,2007,22613947,158.5920586446,14259192.5429742,501898610.663091,47254210.8104766,287815798.043681,2695887.01705509,194349999.571444,46239893.2648244,30936294.0082454,8421884.33070446,12209024.2366469,1497154.04893155,0.308374252970463
48,2008,18408093,166.4201201124,11061218.431742,539115880.04536,49771290.0370434,301885899.016121,2742559.2314212,200382712.702457,54698999.1367665,32605668.0656696,7975976.75140212,12241268.822279,1444182.29057411,0.20221975916022
48,2009,12453592,164.3745129502,7576352.18287949,488694156.204914,49099382.9276967,254912046.877997,2653057.00938388,160679315.665216,52655451.2822726,30694698.2334927,6921230.64812174,11932834.0040447,1443991.52212999,0.143885428733002
48,2010,11875862,166.2180911258,7144746.95237109,483392859.227122,52317195.2344003,259224199.107503,2512102.04580338,168581636.228923,43851654.3119223,34773799.8684714,10847238.9111451,11191011.2921068,1385408.66499228,0.162929929656692
48,2011,13439886,172.0395699358,7812089.97733217,484093707.671439,51649688.1819005,245816254.39779,2492143.81627832,151194809.361605,44885036.100369,34851544.9128251,11362352.9548818,10416611.175245,1194778.07073163,0.174046645743211
48,2012,14651783,174.8848853416,8377958.43327506,501526573.142489,53004550.8532444,257389681.249104,2498585.76075626,150341804.202589,51505398.2029412,37341324.3597696,13510123.4642883,10495213.3113575,1133614.10634828,0.16266175440998
48,2013,15669867,177.8855510292,8808959.97979498,529592320.570506,54600879.9788797,265111588.688435,2551509.84944952,146991878.292274,54196180.3499342,38130232.1554442,13259600.7371742,10764042.810663,1113311.01292449,0.162538391505033
48,2014,16532335,181.548176264,9106307.39466055,564201007.246313,60459531.375505,277961731.687132,2734965.15409021,146095075.531302,59582995.0516953,41319607.4704693,13777755.0697555,11195115.739108,1123222.7560377,0.152833998807206
48,2015,17808513,181.8741852284,9791666.13317653,558011848.001245,61265977.8494229,293072723.201729,2944656.42111932,149058392.23915,62712478.1435916,47918641.6205427,18394222.1417799,11653281.452857,1237628.93770531,0.156135850839074
48,2016,18696187,183.7774361808,10173276.6483948,582897266.003614,64479106.5132227,311606181.911125,2999309.08702459,158510501.452089,65656145.751734,50588823.5457601,19848275.9961755,11849669.5236137,1341742.67271249,0.154947819917165
48,2017,19723350,186.865346682,10554846.2302989,597963940.303043,65304368.8424909,314520153.882693,2897118.54097367,160740465.97871,66440899.5347662,49540274.6523171,19500602.2237342,11772931.3387335,1356910.06071685,0.158860676243191
48,2018,21613322,192.22,11244054.7289564,595736244.903343,65523706.3064364,320908664.261551,2753295.85372871,164087197.125662,68430770.5845118,48539301.2048077,19641821.6035768,11933098.3348738,1239996.45584769,0.164312846880338
49,2005,1959151,148.2347606502,1321654.24048085,143900890.904666,26763406.1011147,92173762.3076165,247945.717947028,26345239.8600659,29031496.4466184,32361501.6228115,15869976.9524083,11784173.092233,120854.333000736,0.0455248403371502
49,2006,2221594,154.4335307984,1438543.81138258,160253052.550333,29765002.8278921,110927045.321994,232180.266534882,30665506.3303246,33148909.8637672,40480731.4010105,21735090.4295476,11669970.513405,115668.480626912,0.043396413857789
49,2007,2788809,158.5920586446,1758479.60095507,198083117.068515,32515008.2892678,118880955.499195,242179.584349041,31138613.2214396,37308356.7882615,45693748.0743218,25686537.7916268,14551973.0785237,111661.203669541,0.047133665278669
49,2008,2588572,166.4201201124,1555444.13635303,231477505.563341,36756345.332712,128967603.127659,233749.897309009,35054268.0296134,40222159.6450832,47679252.3503669,25959259.5689119,13617647.5363418,98706.0640902093,0.0386713232227741
49,2009,1801220,164.3745129502,1095802.48645099,309380294.365554,39224071.6219461,120462157.511222,289643.276416283,29658292.0789206,38828020.7023132,50733828.828631,21454906.5347775,15855765.2676789,148541.948903158,0.0282219507106039
49,2010,1575594,166.2180911258,947907.64911837,279167115.402301,41658789.5328813,120518506.11621,251879.066833807,29922293.1741667,34459476.3145995,53869883.6840472,22687703.5920445,20326002.4596611,148572.386427198,0.0275078947940009
49,2011,1676284,172.0395699358,974359.561945859,285583156.773572,44091196.6093703,139875927.613377,245494.224807784,26889133.5634023,38487139.3607614,69712420.1374559,30586638.5989267,13898057.9709853,137788.14202492,0.0253164973580563
49,2012,1645273,174.8848853416,940774.839853263,311546359.527745,46747012.7119769,159250326.28262,263994.144384126,25518977.3420906,49924763.4825052,75707555.675425,35054013.9233057,14957509.1562007,139759.857571202,0.0188438517126462
49,2013,1804804,177.8855510292,1014587.18235285,328361548.182661,47757526.8012862,168235366.48789,271250.523523826,26651919.7899441,53710091.4575193,78463931.6369641,37692645.7422046,16026300.3168487,142694.714708744,0.0188900661834715
49,2014,1878078,181.548176264,1034479.13311394,352443037.829577,49975219.1509111,196272649.513392,268499.188364357,31097390.7168384,61000688.9281264,87333368.0969055,42621584.3110531,17565275.1834089,142980.866921997,0.0169584827858717
49,2015,2039150,181.8741852284,1121187.15332756,395733862.454186,53770369.436416,232923655.031772,288099.271896197,42788268.8918578,67335441.3910797,95158293.603779,47261597.0330546,19104205.646739,137627.077813636,0.0166507730574719
49,2016,2142058,183.7774361808,1165571.81584177,407053285.805939,54221407.2043108,226393018.463791,174965.762775122,40545647.0252923,58078603.2196932,102491698.500256,50728036.512735,17361822.3493686,61402.5003173018,0.020068867900159
49,2017,2239584,186.865346682,1198501.50911674,330968040.771908,43673640.690492,213879206.236913,157502.159822062,36899891.8626781,52095383.2411947,109937804.121377,54635718.1859876,19050025.2514212,61462.0117448056,0.0230059063692427
49,2018,2189075,192.22,1138838.31026948,373208455.669794,42577685.5586443,242523184.915724,159797.269944212,40077700.1793546,52629546.0594194,132358077.615757,69529301.3236766,20793673.8594479,57505.8765431026,0.021638763689577
50,2005,661944,148.2347606502,446551.130852524,8603309.74052788,1119084.02096073,5762845.97399953,19016.8485338349,4189207.36284448,816248.286612175,551062.127256387,2174.49167965506,352771.687096728,13325.9176759364,0.547077572077887
