SBA.Physical.Declaration.Number,SBA.EIDL.Declaration.Number,FEMA.Disaster.Number,SBA.Disaster.Number,Damaged.Property.City.Name,Damaged.Property.Zip.Code,Damaged.Property.County.Parish.Name,Damaged.Property.State.Code,Total.Verified.Loss,Verified.Loss.Real.Estate,Verified.Loss.Content,Total.Approved.Loan.Amount,Approved.Amount.Real.Estate,Approved.Amount.Content,Approved.Amount.EIDL,Year
3452,9R91,1437DR,LA-L0143,LUTCHER,70071,ST. JAMES,LA,17397,13391,4006,10000,10000,0,0,2003
3452,9R91,1437DR,LA-L0143,MADISONVILLE,70447,ST. TAMMANY,LA,158720,78620,80100,158800,71100,87700,26100,2003
3452,9R91,1437DR,LA-L0143,MAMOU,70554,EVANGELINE,LA,92747,88586,4161,10000,6500,3500,2000,2003
3452,9R91,1437DR,LA-L0143,MANDEVILLE,70448,ST. TAMMANY,LA,241740,159347,82393,85400,17200,68200,24100,2003
3452,9R91,1437DR,LA-L0143,MANDEVILLE,70471,ST. TAMMANY,LA,866,0,866,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,MARKSVILLE,71351,AVOYELLES,LA,115477,106977,8500,18100,9200,8900,8900,2003
3452,9R91,1437DR,LA-L0143,MARRERO,70072,JEFFERSON,LA,91146,84011,7135,6900,0,6900,6400,2003
3452,9R91,1437DR,LA-L0143,MARRERO,70119,JEFFERSON,LA,5909,5909,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,MARRERO,70072,LAFOURCHE,LA,10328,1728,8600,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,MAUREPAS,70449,LIVINGSTON,LA,5720,4120,1600,40800,34300,6500,0,2003
3452,9R91,1437DR,LA-L0143,MAURICE,70555,LAFAYETTE,LA,25238,25238,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,MAURICE,70555,VERMILION,LA,181906,86591,95315,234700,6300,228400,51700,2003
3452,9R91,1437DR,LA-L0143,MELVILLE,71353,ST. LANDRY,LA,8707,7907,800,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,MERAUX,70075,ST. BERNARD,LA,19550,7850,11700,18700,0,18700,7000,2003
3452,9R91,1437DR,LA-L0143,MERMENTAU,70556,ACADIA,LA,2820,1597,1223,4800,1600,3200,1900,2003
3452,9R91,1437DR,LA-L0143,METAIRIE,70001,JEFFERSON,LA,7875,7875,0,8500,6900,1600,1600,2003
3452,9R91,1437DR,LA-L0143,METAIRIE,70002,JEFFERSON,LA,10484,10484,0,16000,10500,5500,5500,2003
3452,9R91,1437DR,LA-L0143,METAIRIE,70003,JEFFERSON,LA,23135,10300,12835,29300,0,29300,16400,2003
3452,9R91,1437DR,LA-L0143,METAIRIE,70005,JEFFERSON,LA,16749,16749,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,MILTON,70558,LAFAYETTE,LA,3999,3999,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,MONROE,71201,OUACHITA,LA,3200,3200,0,61100,0,61100,61100,2003
3452,9R91,1437DR,LA-L0143,MONROE,71202,OUACHITA,LA,680,0,680,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,MONROE,71203,OUACHITA,LA,10688,10688,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,MONTEGUT,70377,LAFOURCHE,LA,25464,1600,23864,18200,0,18200,4800,2003
3452,9R91,1437DR,LA-L0143,MONTEGUT,70359,TERREBONNE,LA,13333,8608,4725,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,MONTEGUT,70377,TERREBONNE,LA,776001,283354,492647,542500,75500,467000,285000,2003
3452,9R91,1437DR,LA-L0143,MONTEQUT,70343,TERREBONNE,LA,5200,0,5200,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,MORGAN CITY,70340,ST. MARY,LA,24418,0,24418,46800,0,46800,22300,2003
3452,9R91,1437DR,LA-L0143,MORGAN CITY,70380,ST. MARY,LA,397825,13656,384169,481200,6000,475200,95800,2003
3452,9R91,1437DR,LA-L0143,MORGAN CITY,70803,ST. MARY,LA,9000,0,9000,14600,0,14600,5600,2003
3452,9R91,1437DR,LA-L0143,MORGAN CITY,70380,TERREBONNE,LA,136202,73408,62794,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,MORSE,70559,ACADIA,LA,20233,20233,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,MOUNT HERMON,70450,WASHINGTON,LA,32765,32765,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NAPOLEONVILLE,70390,ASSUMPTION,LA,12962,12962,0,7200,4500,2700,2700,2003
3452,9R91,1437DR,LA-L0143,NEW IBERIA,70538,IBERIA,LA,28181,12880,15301,36600,6300,30300,15000,2003
3452,9R91,1437DR,LA-L0143,NEW IBERIA,70560,IBERIA,LA,742603,514275,228328,208000,55800,152200,113900,2003
3452,9R91,1437DR,LA-L0143,NEW IBERIA,70562,IBERIA,LA,10000,0,10000,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW IBERIA,70563,IBERIA,LA,68021,29397,38624,56900,10700,46200,21900,2003
3452,9R91,1437DR,LA-L0143,NEW IBERIA,70569,IBERIA,LA,4500,0,4500,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW IBERIA,70510,JEFFERSON,LA,0,0,0,48100,0,48100,48100,2003
3452,9R91,1437DR,LA-L0143,NEW IBERIA,70560,ST. MARY,LA,4500,0,4500,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW IBERIA,70510,VERMILION,LA,0,0,0,85200,0,85200,85200,2003
3452,9R91,1437DR,LA-L0143,NEW IBERIA,70560,VERMILION,LA,0,0,0,134500,0,134500,134500,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70072,JEFFERSON,LA,3766,3766,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70121,JEFFERSON,LA,1837,1412,425,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70122,JEFFERSON,LA,3359,3359,0,3400,3400,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70123,JEFFERSON,LA,3500,0,3500,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70126,JEFFERSON,LA,5458,4683,775,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70129,JEFFERSON,LA,36960,36960,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70112,ORLEANS,LA,40342,28680,11662,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70113,ORLEANS,LA,36676,28461,8215,10000,9200,800,800,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70114,ORLEANS,LA,53497,51422,2075,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70115,ORLEANS,LA,64507,54073,10434,19500,16400,3100,2900,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70116,ORLEANS,LA,294298,280837,13461,173900,148900,25000,24500,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70117,ORLEANS,LA,279647,231702,47945,109700,95800,13900,6900,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70118,ORLEANS,LA,92595,69525,23070,32400,26800,5600,4900,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70119,ORLEANS,LA,353617,302345,51272,72600,68600,4000,4000,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70122,ORLEANS,LA,192953,157778,35175,30800,5500,25300,3800,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70124,ORLEANS,LA,34173,23270,10903,22000,4400,17600,17600,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70125,ORLEANS,LA,168361,129501,38860,144800,112200,32600,30200,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70126,ORLEANS,LA,629149,571874,57275,231300,208500,22800,2800,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70127,ORLEANS,LA,29443,26868,2575,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70128,ORLEANS,LA,11700,0,11700,97300,0,97300,85600,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70129,ORLEANS,LA,182267,68867,113400,164400,17500,146900,65900,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70130,ORLEANS,LA,58221,46772,11449,128200,63300,64900,57200,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70131,ORLEANS,LA,111395,79724,31671,31900,30200,1700,1700,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70158,ORLEANS,LA,2934,0,2934,14000,11000,3000,3000,2003
3452,9R91,1437DR,LA-L0143,NEW ORLEANS,70189,PLAQUEMINES,LA,28600,0,28600,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW ROADS,70760,POINTE COUPEE,LA,31402,30142,1260,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,NEW SARPY,70078,ST. CHARLES,LA,49032,49032,0,22000,20200,1800,1800,2003
3452,9R91,1437DR,LA-L0143,OAKDALE,71463,ALLEN,LA,36354,30574,5780,3500,0,3500,3500,2003
3452,9R91,1437DR,LA-L0143,OBERLIN,70655,ALLEN,LA,4373,4373,0,4400,4400,0,0,2003
3452,9R91,1437DR,LA-L0143,OCEAN SPRINGS,39564,JACKSON,LA,0,0,0,84500,0,84500,84500,2003
3452,9R91,1437DR,LA-L0143,OPELOUSAS,70570,ST. LANDRY,LA,172988,138634,34354,16500,11400,5100,3000,2003
3452,9R91,1437DR,LA-L0143,PAINCOURTVILLE,70391,ASSUMPTION,LA,1309,1309,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,PARADIS,70080,ST. CHARLES,LA,6500,0,6500,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,PATTERSON,70392,IBERIA,LA,3437,3437,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,PATTERSON,70392,ST. MARY,LA,4705,0,4705,536600,0,536600,536600,2003
3452,9R91,1437DR,LA-L0143,PATTERSON,70392,TERREBONNE,LA,5963,0,5963,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,PAULINA,70763,ST. JAMES,LA,2976,2976,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,PIERRE PART,70339,ASSUMPTION,LA,0,0,0,5000,0,5000,5000,2003
3452,9R91,1437DR,LA-L0143,PINEVILLE,71360,RAPIDES,LA,69447,68147,1300,53700,0,53700,53700,2003
3452,9R91,1437DR,LA-L0143,PLAQUEMINE,70764,IBERVILLE,LA,16366,3610,12756,10000,0,10000,2200,2003
3452,9R91,1437DR,LA-L0143,PLATTENVILLE,70393,ASSUMPTION,LA,6300,0,6300,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,POINTE A LA HAC,70082,PLAQUEMINES,LA,7200,0,7200,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,POINTEAUXCHENE,70377,LAFOURCHE,LA,4603,0,4603,7900,0,7900,3200,2003
3452,9R91,1437DR,LA-L0143,POINTEAUXCHENE,70377,TERREBONNE,LA,5425,0,5425,10000,0,10000,4500,2003
3452,9R91,1437DR,LA-L0143,POINTEAUXCHIENE,70377,TERREBONNE,LA,30238,28238,2000,40700,35700,5000,0,2003
3452,9R91,1437DR,LA-L0143,PONCHATOULA,70454,ST. JOHN THE BAPTIST,LA,42350,36150,6200,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,PONCHATOULA,70454,TANGIPAHOA,LA,34239,34239,0,1100,1100,0,0,2003
3452,9R91,1437DR,LA-L0143,PORT ALLEN,70767,WEST BATON ROUGE,LA,25567,19317,6250,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,PORT BARRE,70577,ST. LANDRY,LA,1542,1542,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,PORT SULPHUR,70083,PLAQUEMINES,LA,38576,13561,25015,20000,6600,13400,1700,2003
3452,9R91,1437DR,LA-L0143,RACELAND,70394,LAFOURCHE,LA,23831,4600,19231,50900,0,50300,33300,2003
3452,9R91,1437DR,LA-L0143,RACELAND,70394,TERREBONNE,LA,4770,0,4770,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,RAYNE,70578,ACADIA,LA,802556,724897,77659,163900,135700,28200,4300,2003
3452,9R91,1437DR,LA-L0143,RAYNE,70529,LAFAYETTE,LA,19900,19900,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,RESERVE,70084,ST. JOHN THE BAPTIST,LA,23731,23731,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,ROANOKE,70581,JEFFERSON DAVIS,LA,4014,3614,400,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,ROSEDALE,70772,IBERVILLE,LA,8118,3268,4850,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,ROUGON,70773,POINTE COUPEE,LA,10000,0,10000,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,SAINT BERNARD,70085,ST. BERNARD,LA,312289,52830,259459,203700,1700,202000,43900,2003
3452,9R91,1437DR,LA-L0143,SAINT GABRIEL,70776,IBERVILLE,LA,660,0,660,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,SAINT MARTINVIL,70582,ST. MARTIN,LA,105156,73318,31838,40600,20300,20300,0,2003
3452,9R91,1437DR,LA-L0143,SAINT ROSE,70058,ST. CHARLES,LA,11867,11867,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,SAINT ROSE,70087,ST. CHARLES,LA,31238,31238,0,33500,28800,4700,4700,2003
3452,9R91,1437DR,LA-L0143,SCOTT,70583,LAFAYETTE,LA,38366,17666,20700,129900,69800,60100,39400,2003
3452,9R91,1437DR,LA-L0143,SIMMESPORT,71369,AVOYELLES,LA,22339,9989,12350,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,SLIDELL,70458,ORLEANS,LA,7650,0,7650,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,SLIDELL,70458,ST. TAMMANY,LA,250654,158683,91971,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,SLIDELL,70459,ST. TAMMANY,LA,3002,3002,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,SLIDELL,70460,ST. TAMMANY,LA,31938,14502,17436,29500,7800,21700,4300,2003
3452,9R91,1437DR,LA-L0143,SLIDELL,70461,ST. TAMMANY,LA,83068,12795,70273,30900,4200,26700,12600,2003
3452,9R91,1437DR,LA-L0143,ST BERNARD,70085,ST. BERNARD,LA,6020,3520,2500,15100,3600,11500,3900,2003
3452,9R91,1437DR,LA-L0143,ST MARTINVILLE,70560,IBERIA,LA,10596,10596,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,ST MARTINVILLE,70582,ST. MARTIN,LA,15037,15037,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,ST ROSE,70087,ST. CHARLES,LA,6665,6240,425,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,ST. BERNARD,70085,ST. BERNARD,LA,76489,16178,60311,10000,0,10000,1500,2003
3452,9R91,1437DR,LA-L0143,ST. GABRIEL,70776,ASCENSION,LA,4630,4630,0,4700,4700,0,0,2003
3452,9R91,1437DR,LA-L0143,ST. JAMES,70086,ST. JAMES,LA,2358,2358,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,ST. MARTINVILLE,70519,ST. MARTIN,LA,1300,0,1300,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,ST. MARTINVILLE,70582,ST. MARTIN,LA,14467,14267,200,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,SUNSET,70584,ST. LANDRY,LA,125294,123505,1789,156100,119400,36700,34800,2003
3452,9R91,1437DR,LA-L0143,SUPLHUR,70546,CALCASIEU,LA,0,0,0,249600,0,249600,249600,2003
3452,9R91,1437DR,LA-L0143,TANGIPAHOA,70465,TANGIPAHOA,LA,3920,3920,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,TERRYTOWN,70056,JEFFERSON,LA,600,0,600,600,0,600,0,2003
3452,9R91,1437DR,LA-L0143,THERIOT,70397,TERREBONNE,LA,88228,5063,83165,99900,500,99400,80000,2003
3452,9R91,1437DR,LA-L0143,THIBODAUX,70301,JEFFERSON,LA,6059,5559,500,6100,5600,500,0,2003
3452,9R91,1437DR,LA-L0143,THIBODAUX,70301,LAFOURCHE,LA,39517,35128,4389,18900,8500,10400,8900,2003
3452,9R91,1437DR,LA-L0143,THIBODAUX,70301,TERREBONNE,LA,0,0,0,1600,0,1600,1600,2003
3452,9R91,1437DR,LA-L0143,TICKFAW,70443,TANGIPAHOA,LA,8260,8260,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,TICKFAW,70466,TANGIPAHOA,LA,1442,0,1442,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,VACHERE,70900,ST. JOHN THE BAPTIST,LA,8450,0,8450,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,VACHERIE,70090,ST. JAMES,LA,10725,0,10725,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,VACHERIE,70900,ST. JOHN THE BAPTIST,LA,3413,0,3413,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,VENICE,70091,PLAQUEMINES,LA,549925,391876,158049,255000,124400,130600,109600,2003
3452,9R91,1437DR,LA-L0143,VILLE PLATTE,70586,EVANGELINE,LA,321984,284426,37558,205500,166200,39300,22900,2003
3452,9R91,1437DR,LA-L0143,VILLE PLATTE,70570,ST. LANDRY,LA,8619,8619,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,VILLE PLATTE,70586,ST. LANDRY,LA,500,0,500,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,VILLE PLATTE,70586,VERMILION,LA,3694,3694,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,VINTON,70668,CALCASIEU,LA,2270,2270,0,2300,2300,0,0,2003
3452,9R91,1437DR,LA-L0143,VIOLET,70092,ST. BERNARD,LA,130115,69154,60961,107500,39600,67900,23500,2003
3452,9R91,1437DR,LA-L0143,WAGGAMON,70094,ST. CHARLES,LA,719,0,719,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,WALKER,70785,LIVINGSTON,LA,1568,1568,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,WASHINGTON,70550,ST. LANDRY,LA,7130,6000,1130,10000,10000,0,0,2003
3452,9R91,1437DR,LA-L0143,WASHINGTON,70589,ST. LANDRY,LA,4704,4704,0,4800,4800,0,0,2003
3452,9R91,1437DR,LA-L0143,WELSH,70591,JEFFERSON DAVIS,LA,33837,33837,0,10000,10000,0,0,2003
3452,9R91,1437DR,LA-L0143,WESTWEGO,70094,JEFFERSON,LA,49164,25634,23530,20000,20000,0,0,2003
3452,9R91,1437DR,LA-L0143,WESTWEGO,70345,LAFOURCHE,LA,4873,0,4873,4900,0,4900,0,2003
3452,9R91,1437DR,LA-L0143,WILSON,70789,EAST FELICIANA,LA,2958,2958,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,WINNFIELD,71483,WINN,LA,0,0,0,733200,0,733200,733200,2003
3452,9R91,1437DR,LA-L0143,YOUNGSVILLE,70592,IBERIA,LA,27327,27327,0,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,YOUNGSVILLE,70592,LAFAYETTE,LA,37946,32571,5375,23700,14400,9300,7100,2003
3452,9R91,1437DR,LA-L0143,YOUNGSVILLE,70592,VERMILION,LA,35675,19500,16175,148400,14300,134100,102800,2003
3452,9R91,1437DR,LA-L0143,YSCLOSKEY,70085,ST. BERNARD,LA,5290,0,5290,0,0,0,0,2003
3452,9R91,1437DR,LA-L0143,ZACHARY,70791,EAST BATON ROUGE,LA,21097,20697,400,17300,16800,500,100,2003
3453,9R97,,CA-L0239,MORGAN HILL,95037,SANTA CLARA,CA,254994,99662,155332,20500,0,20500,0,2003
3454,9R98,,SC-L0079,ANDREWS,29510,GEORGETOWN,SC,6575,3375,3200,8300,3000,5300,2100,2003
3454,9R98,,SC-L0079,GEORGETOWN,29440,GEORGETOWN,SC,570340,545840,24500,76700,71300,5400,600,2003
3454,9R98,,SC-L0079,GEORGETOWN,29442,GEORGETOWN,SC,8129,8129,0,13900,13900,0,0,2003
3454,9R98,,SC-L0079,GEORGETOWN,29440,HORRY,SC,7788,7488,300,0,0,0,0,2003
3454,9R98,,SC-L0079,MANNING,29102,CHARLESTON,SC,6750,6750,0,6800,6600,200,200,2003
3454,9R98,,SC-L0079,MANNING,29102,CLARENDON,SC,167908,159308,8600,85700,68100,17600,14400,2003
3456,9S01,,CA-L0241,AZUSA,91702,LOS ANGELES,CA,33272,26737,6535,0,0,0,0,2003
3456,9S01,,CA-L0241,LA VERNE,91750,LOS ANGELES,CA,202423,199523,2900,202900,199600,3300,400,2003
3457,9S46,,MS-L0155,PICAYUNE,39466,PEARL RIVER,MS,122987,120187,2800,20000,20000,0,0,2003
3459,9S48,1439DR,TX-L0605,AGUA DULCE,78330,NUECES,TX,8556,8556,0,8600,8600,0,0,2003
3459,9S48,1439DR,TX-L0605,ALAMO,78516,HIDALGO,TX,7114.44,97,7017.44,8800,100,8700,1600,2003
3459,9S48,1439DR,TX-L0605,ALICE,78332,JIM WELLS,TX,63430,52528,10902,84200,52600,31600,20600,2003
3459,9S48,1439DR,TX-L0605,ARANSAS PASS,78336,ARANSAS,TX,5490,5490,0,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,ARANSAS PASS,78336,SAN PATRICIO,TX,134016,121771,12245,77100,70200,6900,6900,2003
3459,9S48,1439DR,TX-L0605,ARANSAS PASS,78373,SAN PATRICIO,TX,95908,40068,55840,117600,40100,77500,21600,2003
3459,9S48,1439DR,TX-L0605,BEAUMONT,77701,JEFFERSON,TX,83289,77389,5900,101400,96400,5000,2900,2003
3459,9S48,1439DR,TX-L0605,BEAUMONT,77702,JEFFERSON,TX,305646,227944,77702,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,BEAUMONT,77703,JEFFERSON,TX,15102,7322,7780,7900,7400,500,500,2003
3459,9S48,1439DR,TX-L0605,BEAUMONT,77705,JEFFERSON,TX,66964,66964,0,31800,31800,0,0,2003
3459,9S48,1439DR,TX-L0605,BEAUMONT,77706,JEFFERSON,TX,4423,2698,1725,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,BEAUMONT,77707,JEFFERSON,TX,44412,42812,1600,10000,9800,200,200,2003
3459,9S48,1439DR,TX-L0605,BEAUMONT,77721,JEFFERSON,TX,28255,28255,0,31400,28300,3100,3100,2003
3459,9S48,1439DR,TX-L0605,BEN BOLT,78342,JIM WELLS,TX,880,0,880,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,CLEVELAND,77327,LIBERTY,TX,2542,2542,0,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,COLDSPRING,77331,SAN JACINTO,TX,22031,20641,1390,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,CONROE,77302,MONTGOMERY,TX,28945,21645,7300,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78401,NUECES,TX,141214,113952,27262,60600,28400,32200,27500,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78404,NUECES,TX,75822,62402,13420,58700,28000,30700,30700,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78405,NUECES,TX,217293,212243,5050,69200,59500,9700,7300,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78406,NUECES,TX,3191,3191,0,3500,3200,300,300,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78407,NUECES,TX,78418,58253,20165,76800,32800,44000,35600,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78408,NUECES,TX,1112482,982265,130217,279700,203800,75900,41300,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78409,NUECES,TX,3092,1262,1830,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78410,NUECES,TX,6656,6281,375,6700,6300,400,0,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78411,NUECES,TX,44546,39941,4605,9500,9500,0,0,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78412,NUECES,TX,66065,66065,0,160900,156200,4700,4700,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78413,NUECES,TX,163467,163467,0,119100,102500,16600,16600,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78415,NUECES,TX,70346,70346,0,42000,36000,6000,6000,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78416,NUECES,TX,82718,70730,11988,41900,37600,4300,4000,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78418,NUECES,TX,18459,10542,7917,10000,10000,0,0,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78476,NUECES,TX,8206,8206,0,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,CORPUS CHRISTI,78408,SAN PATRICIO,TX,2622,0,2622,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,DONNA,78537,HIDALGO,TX,3154,0,3154,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,DRISCOLL,78351,NUECES,TX,0,0,0,114300,0,114300,114300,2003
3459,9S48,1439DR,TX-L0605,EDCOUCH,78538,HIDALGO,TX,9519,9519,0,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,EDINBURG,78539,HIDALGO,TX,42097,40979,1118,24400,23600,800,800,2003
3459,9S48,1439DR,TX-L0605,EDINBURG,78541,HIDALGO,TX,5273,5273,0,19700,5300,14400,14400,2003
3459,9S48,1439DR,TX-L0605,FREEPORT,77541,BRAZORIA,TX,15625,14125,1500,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,FULTON,78358,ARANSAS,TX,8550,0,8550,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,GREGORY,78359,SAN PATRICIO,TX,21336,21086,250,13600,13600,0,0,2003
3459,9S48,1439DR,TX-L0605,HARLINGEN,78550,CAMERON,TX,24597,22317,2280,10400,10400,0,0,2003
3459,9S48,1439DR,TX-L0605,HOUSTON,77014,HARRIS,TX,26068,26068,0,26100,26100,0,0,2003
3459,9S48,1439DR,TX-L0605,HOUSTON,77016,HARRIS,TX,15693,15693,0,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,HOUSTON,77023,HARRIS,TX,6415,0,6415,10000,0,10000,3500,2003
3459,9S48,1439DR,TX-L0605,HOUSTON,77026,HARRIS,TX,1770,0,1770,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,HOUSTON,77032,HARRIS,TX,18944,18444,500,58500,29500,29000,9500,2003
3459,9S48,1439DR,TX-L0605,HOUSTON,77037,HARRIS,TX,264470,33109,231361,303300,17800,285500,54200,2003
3459,9S48,1439DR,TX-L0605,HOUSTON,77039,HARRIS,TX,30654,29379,1275,2800,0,2800,2800,2003
3459,9S48,1439DR,TX-L0605,HOUSTON,77040,HARRIS,TX,8429,771,7658,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,HOUSTON,77044,HARRIS,TX,49987,23137,26850,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,HOUSTON,77060,HARRIS,TX,185678.38,74124,111554.38,85900,10900,75000,49700,2003
3459,9S48,1439DR,TX-L0605,HOUSTON,77066,HARRIS,TX,27540,23040,4500,0,0,0,0,2003
3459,9S48,1439DR,TX-L0605,HOUSTON,77067,HARRIS,TX,42430,36930,5500,39000,37000,2000,1500,2003
